SEP=;
lemma;nr_occ;relevance;
necessity;10;6.521318764163166;
insurance;29;6.505727595300388;
detrimental;9;6.497480867204972;
invalid;13;6.482171663132213;
desire;23;6.473077556641533;
fluctuate;11;6.470924236060921;
standardise;17;6.445602313892108;
spawn;52;6.428444014406917;
cutoff;22;6.424561804455934;
supplement;14;6.416830033108602;
prohibitive;12;6.413078417376155;
voluntary;26;6.411349528005782;
arrangement;24;6.39110594010771;
lai;12;6.387032290904558;
faculty;17;6.384712759500358;
residual;22;6.373100262227254;
citation;17;6.361935940567759;
discriminative;30;6.3502314337315955;
prevalent;11;6.345994541755275;
forthcoming;16;6.345752645645944;
indivisible;72;6.345666572183728;
remarkably;10;6.3340095541543056;
contiguous;12;6.32272651047796;
symbolic;48;6.320948648275637;
elementary;14;6.32004636094758;
committee;14;6.31751164588784;
anonymity;16;6.303468315319741;
intentionally;10;6.290766543542041;
psychological;23;6.285501222094761;
inappropriate;19;6.277727898041531;
postulate;7;6.273830847838442;
specificity;22;6.251698095847251;
disagreement;10;6.245705602046767;
unreasonable;10;6.242258211482497;
progressively;12;6.2295816681333775;
saturate;18;6.226624005888612;
ample;12;6.209753607294281;
perturb;17;6.203471728577725;
predictable;17;6.182351081780176;
cheat;98;6.175110522777561;
duality;12;6.174660863138742;
syntax;57;6.166250892270158;
logically;10;6.165177942042878;
unbiased;10;6.1617201633021335;
reliably;10;6.159949721225863;
revoke;10;6.155764770131914;
contingency;12;6.151538266332069;
measurable;17;6.132634753199188;
contingent;15;6.123662336775777;
retail;11;6.114157155301754;
ultimate;9;6.110852231157703;
advantageous;14;6.10455402816383;
manufacturer;33;6.086437048392578;
analog;19;6.086342070779098;
decode;20;6.072500567639642;
adhere;13;6.068717787377772;
feng;12;6.032568417272272;
breakdown;12;6.031517727423153;
unavoidable;9;6.0195950688810305;
reiterate;12;6.01688969092207;
lattice;30;6.008840338179666;
discrimination;17;6.000963132361692;
organisation;16;5.999183786134159;
decline;14;5.992112406005553;
endow;16;5.984205519683369;
unacceptable;12;5.976365414495661;
reactive;26;5.963032932003449;
subsystem;21;5.947073724888439;
reproduce;11;5.943722795962858;
graphic;19;5.9428902578197;
coherence;39;5.928634711646482;
deliberation;28;5.921438673400184;
defer;10;5.907729248504473;
adversely;10;5.906340200907333;
intermediary;16;5.904970445637931;
quantitatively;14;5.9049630255118775;
lexical;45;5.8863667055975935;
deteriorate;11;5.883259156806556;
violation;30;5.8806457884106536;
power;13;5.8620954732779005;
mental;64;5.843401207699716;
readable;14;5.832321475477225;
handbook;14;5.830757312905232;
interfere;12;5.827523621971291;
massive;11;5.823820979070792;
positional;21;5.821442086658168;
acoustic;44;5.81996102949797;
vendor;20;5.815704845193909;
workstation;17;5.799741186003268;
invest;18;5.798969492893745;
unstructured;15;5.789403466386087;
alpha;18;5.77235201671606;
amenable;8;5.754944400995484;
graphically;14;5.735580840047311;
synonym;24;5.72969222801157;
strive;11;5.723567655967339;
redistribution;98;5.717573678141644;
intensity;14;5.717040913091032;
exploratory;41;5.707129108709299;
susceptible;16;5.705280013296866;
soundness;10;5.69478647103257;
authoritative;32;5.693260893116053;
commercially;7;5.686441797273251;
signify;12;5.678806487564612;
inspect;11;5.670961930301272;
presumably;14;5.667613969426113;
barrier;65;5.6637525358280785;
circuit;18;5.658068719271403;
afford;9;5.651978279807017;
closeness;12;5.651951567353227;
inexpensive;12;5.636956976625119;
biological;24;5.636753665171264;
reinforcement;26;5.62638329699945;
unspecified;10;5.624770161595505;
unsuccessful;11;5.614977079230622;
multiplication;11;5.601689117494728;
circumvent;8;5.595310777139482;
theme;15;5.590348196835167;
serial;19;5.587997500901546;
planner;27;5.575025636535514;
manufacture;11;5.574998924081722;
intervention;9;5.5631000099429695;
internally;13;5.555578970175546;
rigorous;10;5.553195625687289;
subscriber;67;5.550045040165142;
diagnose;14;5.545794791961925;
continuum;10;5.545128464642357;
unnecessarily;10;5.537316555933652;
constructive;9;5.530717095822024;
tier;48;5.527481920862872;
overestimate;23;5.523730305130423;
imbalance;16;5.504749622686591;
buy;19;5.496701753969396;
cumbersome;7;5.480151904820559;
vital;11;5.4800569272070785;
truthfulness;56;5.476118324298093;
detector;22;5.476073803541775;
subscript;13;5.473932355162849;
mandatory;11;5.4723934210194365;
intelligently;9;5.45747154752665;
mechanic;8;5.45558386745874;
defect;64;5.446489760968059;
incorporation;8;5.409206595601646;
nielsen;12;5.39998189489243;
credibility;12;5.3443739862252775;
atom;32;5.33626824052487;
vulnerability;13;5.331903722380436;
affair;9;5.317171804114609;
exert;46;5.3058279154046275;
persist;11;5.287381482036617;
prominent;9;5.285343915422436;
compel;9;5.2804421801517565;
abort;133;5.272281525518555;
certificate;36;5.271512800459455;
inventory;16;5.268615983248323;
pertinent;10;5.265161172557999;
specialization;11;5.261728622245835;
cyclic;14;5.239434111506687;
transient;12;5.234415138244368;
mathematically;9;5.212332843110339;
uniqueness;11;5.209832260630443;
correspondingly;9;5.208786022856956;
pos;19;5.1713781993728505;
programmer;20;5.150119538230715;
disrupt;10;5.14919944260013;
approve;26;5.136512511074538;
neglect;9;5.130772301559859;
disruption;14;5.130005060525968;
differentiation;10;5.126771369592026;
city;17;5.122811990330091;
infinity;11;5.119796451102111;
diverge;9;5.115411156604728;
menu;11;5.106965569131089;
premium;16;5.10637047502163;
concretely;8;5.086503829527056;
asset;19;5.077584838011228;
appreciate;14;5.071096679790396;
confine;7;5.067177369209148;
rationally;12;5.056538392474211;
inflict;19;5.048103193177045;
numeric;11;4.992116858081184;
dominance;124;4.984686343851609;
philosophy;9;4.978177409277829;
mediation;44;4.974298167377268;
emergency;20;4.963458847238896;
complication;10;4.963187270625354;
efficacy;10;4.957285302362716;
airline;7;4.953195328882248;
preferential;17;4.950077391914734;
obsolete;12;4.949556499065807;
equity;36;4.944392091332848;
generator;16;4.901337551922332;
readability;10;4.88903498292629;
contradictory;8;4.879718272654016;
eventual;13;4.8750391411649305;
anarchy;73;4.850637314626701;
preparation;10;4.837727779319514;
sector;26;4.837055515899104;
registry;130;4.793107593311795;
negotiator;69;4.784059491602643;
interdependent;8;4.782710512686189;
dissimilar;10;4.779568831315306;
initiative;11;4.774204080178914;
multilateral;19;4.771290938690466;
intact;12;4.769657026933574;
hand;7;4.748779760270567;
distortion;25;4.737004020224296;
registration;9;4.733264276693532;
neutrality;11;4.731784703558544;
commodity;9;4.713817610333565;
reconstruction;17;4.707278995255572;
contention;14;4.704297588607435;
ministry;11;4.70095704785833;
overly;11;4.698713201739871;
follower;120;4.660509940742873;
spectral;29;4.646111928149436;
grow;8;4.645783958577888;
deter;9;4.634540983582229;
abbreviate;10;4.6257006454025635;
digit;13;4.618666365904224;
reinforce;6;4.6167950101136315;
specially;7;4.616618411113568;
marginally;8;4.6133683959023095;
contend;9;4.613365427851888;
stipulate;10;4.6013121750912305;
unwanted;9;4.595147534366314;
universally;6;4.57001556742446;
usable;8;4.567823662188373;
combat;19;4.561702058194564;
twofold;9;4.541822056473095;
contractual;8;4.537331396185758;
quarterly;8;4.530291180586576;
impression;11;4.5118729436975675;
back;7;4.50620990349384;
unstable;8;4.497210774616639;
artificially;7;4.496943650078728;
collision;13;4.4890590241347015;
regional;8;4.447311910934743;
integrity;23;4.440890533848388;
ascertain;7;4.421767384984337;
incumbent;73;4.417735288487081;
allowable;11;4.406287518012356;
introductory;6;4.395207785789865;
extrapolation;9;4.38983561452742;
enact;37;4.386066190492444;
partnership;75;4.363957182904623;
salient;7;4.360131365911643;
quadrant;8;4.3560310042547;
unilateral;10;4.346451621520146;
visually;7;4.338412656954216;
superiority;8;4.326500386588568;
pertain;11;4.320160630888798;
interim;16;4.319290992115374;
alliance;28;4.314346220113587;
conservation;8;4.300659055596037;
enlarge;6;4.29801007059508;
concession;26;4.272792030191009;
regulation;8;4.268426028021364;
continuation;13;4.264864367515876;
computerize;7;4.224596827450905;
broaden;7;4.223750933080852;
instruction;8;4.221277063054747;
factorial;12;4.212798827026474;
dispersion;8;4.192368251951864;
threefold;7;4.190907971144613;
upgrade;6;4.18276512481394;
listener;31;4.182224939637274;
questionable;7;4.178756772720055;
subdivide;8;4.173420218062664;
search;12;4.161571760781072;
lend;5;4.153090556702376;
interrelate;11;4.149482891415359;
educational;10;4.1394152643865105;
stimulus;8;4.133399026182657;
prompt;6;4.127031074003885;
alert;23;4.118098726261162;
trustworthy;7;4.117827149647618;
infrequently;8;4.117739592160191;
level;14;4.1154200607559925;
equate;8;4.111926665410192;
advice;32;4.110363986863409;
utilitarian;20;4.106429836030054;
facet;29;4.105827321794543;
defection;23;4.099257542187127;
altruistic;24;4.094811402656108;
fitness;81;4.087864680645194;
fulfillment;13;4.0800616760877535;
err;31;4.06978925357984;
mutation;18;4.069666079487359;
anneal;14;4.069559229672194;
par;15;4.047929562227403;
personality;22;4.043814360318353;
politic;24;4.038430316854223;
rectify;6;4.03746718449253;
containment;64;4.029367374892964;
tao;18;4.024609590067716;
inferior;10;4.009577898709343;
opposition;35;3.993265493594205;
tremendous;6;3.9894114801222247;
microsecond;11;3.973432980679476;
attributable;5;3.9696546524932366;
attainable;7;3.966811260189688;
reading;14;3.946162533409117;
passive;8;3.937199021136971;
instrumentation;7;3.928110850747133;
avoidance;7;3.9205141256939675;
stimulate;8;3.916059082011685;
ingredient;9;3.9105206999256503;
knowledgeable;6;3.8899328181787154;
drastic;11;3.8840738866471867;
linkage;10;3.8542598201658245;
apparatus;6;3.842055196833684;
intentional;10;3.831672956460184;
automation;8;3.8299262587872844;
economist;9;3.8226307908518753;
interchangeable;6;3.820686717825963;
progressive;6;3.8204982466242137;
simplistic;7;3.816105532000778;
envisage;9;3.8123598523691724;
criticism;6;3.8120303987724147;
deficit;13;3.7869533407633527;
homogenous;8;3.77790227100378;
embody;5;3.774713100826157;
leadership;30;3.7607261632160607;
inv;37;3.740007687250591;
nominal;9;3.7204081662939292;
slow;8;3.7185531347806537;
refute;6;3.703730690976978;
gross;6;3.7027245218841776;
retention;6;3.692590113720852;
scarcity;5;3.6907988952916333;
discrepancy;7;3.689439528198705;
pragmatic;7;3.673369019192898;
comparatively;6;3.6505447114535583;
unimportant;8;3.649666168528871;
minimally;9;3.642928694072655;
philosophical;6;3.63107281666501;
payload;19;3.6299093408998835;
necessitate;7;3.6214207166951358;
conveniently;4;3.6177818868786944;
attachment;9;3.6107743198341455;
presume;7;3.595429499156332;
irregular;10;3.5939662502986605;
coexist;9;3.582985947765281;
license;29;3.5827603759332667;
author;13;3.554191406603615;
sanction;17;3.5384592553458294;
weakness;7;3.534562205142741;
familiarity;9;3.52542060984532;
favorably;5;3.5243268832650925;
intellectual;5;3.517768975859362;
negate;7;3.5154167959005287;
mandate;6;3.5091735018394496;
prerequisite;5;3.506800545527667;
causality;26;3.5067708650234546;
voter;128;3.503191396215439;
fraud;6;3.4970119152384163;
percentile;13;3.4863773905791113;
composite;8;3.483732857653786;
weaken;7;3.483507285821772;
commission;5;3.4697756005479024;
parity;15;3.4438274197402063;
disregard;7;3.4328129846269833;
reflective;6;3.413195655367794;
message;11;3.384559904903664;
corporate;5;3.3810264408771777;
fruitful;7;3.37316110726089;
centrally;6;3.3702242213690727;
caption;120;3.369522277444449;
homogeneity;9;3.366862904267018;
economical;5;3.364734812114988;
truncate;15;3.3237104191926012;
person;8;3.3197658801827727;
credible;6;3.3187226104597065;
reusable;13;3.3078862583717568;
redirect;12;3.307681462892692;
lag;47;3.3022232181680304;
liability;8;3.293559478988429;
identifiable;5;3.2628238328512724;
practicality;5;3.243531505113209;
font;36;3.2238503627699626;
gene;60;3.2136105888166826;
stabilization;13;3.206871630335256;
referral;41;3.198780724886954;
responsive;10;3.171682424541028;
writer;23;3.169604789246159;
occupation;15;3.166797013547666;
perimeter;31;3.158670491494309;
exponent;8;3.154018072459015;
employment;7;3.150285749054305;
beta;31;3.1403605884456764;
subject;5;3.118487540866344;
book;6;3.1175526049836533;
duplication;12;3.1118969849059797;
uniformity;26;3.1051046015169703;
desirability;7;3.091994722806351;
expenditure;6;3.0916489449322766;
interplay;7;3.0909870696883397;
adaptability;6;3.0799058534406383;
approval;11;3.0717615230847546;
verifiable;11;3.0674029410411627;
thread;15;3.055450601994827;
economically;10;3.0486968032612936;
cue;14;3.047910269899665;
polygon;16;3.045921676117434;
draft;8;3.0410258769475975;
veto;17;3.038296754585267;
tentative;28;3.036649486601479;
benign;28;3.0312476348348207;
space;8;3.0275197635057425;
pac;10;3.01973753530125;
rhetorical;7;3.0191350210657384;
lengthy;6;3.018029422283826;
amplitude;16;3.01564756182078;
contributor;10;3.0144395652993357;
understate;7;3.0067834792377455;
appraisal;5;3.0039104064299846;
leader;9;3.00287158878255;
audit;6;3.0010061690928005;
stance;8;2.9738529598140815;
contractor;14;2.964729172819188;
hoc;7;2.9578729763461222;
interference;8;2.952993501453603;
administer;6;2.9479537518383365;
restate;6;2.9413112549956;
preservation;6;2.9301276410083656;
unconditional;16;2.928714849007855;
accountability;31;2.90357991401558;
vertically;7;2.8964269125003894;
deliberate;7;2.8916171867927694;
moral;8;2.881226042268006;
qualification;6;2.876373279829278;
monopoly;7;2.8503969025425806;
art;9;2.8473323904826495;
optical;12;2.8440066899856498;
accessibility;7;2.8435303178930402;
communicative;14;2.8428343100692595;
determinant;6;2.8361532285710473;
directional;8;2.829344520904721;
arbitrator;13;2.7872813103349;
concede;14;2.786281077342942;
sensory;14;2.7818557141648723;
incompatible;15;2.7800259110801773;
holistic;5;2.7441941223697506;
gradual;5;2.721518217151473;
bilingual;27;2.7206352221511536;
service;10;2.6886426066606015;
listing;6;2.6830018268350346;
governmental;4;2.6491601159320495;
factual;7;2.6296377642863398;
prohibition;84;2.6166837082228356;
involvement;4;2.6135375747763203;
historically;4;2.5937822311725434;
package;6;2.508872244721694;
recalculate;6;2.4874132401761244;
confidential;4;2.4679131489085737;
repetitive;4;2.3889704278296278;
donation;45;2.3765120361864707;
deviant;8;2.3346966578268233;
broker;59;2.2662623192642797;
alteration;4;2.263266072364037;
undesired;5;2.253004038032598;
batch;4;2.156635892930549;
pathology;21;2.1534541428789793;
undercut;53;2.1402388983784055;
turnover;38;2.136188993578623;
outlook;7;2.099287222691339;
dispatcher;25;2.0934193870085465;
plurality;21;2.0799993470289078;
productivity;12;2.0674222333689003;
spherical;19;2.0633574883170116;
folder;25;2.0534620082125956;
interdependence;5;2.0421908367379347;
title;3;2.0405747332835693;
instability;11;2.03720302800504;
omission;6;2.0160719930310176;
far;5;1.9720216727041757;
real;2;1.9422076062228144;
compliance;6;1.8614054015549617;
impedance;23;1.7449094225212696;
partner;2;1.7191170643606895;
chart;2;1.6735634264954893;
single;3;1.6613780954910864;
attention;2;1.5689218408442323;
screen;4;1.3250430738317382;
extortion;58;1.2260289117791532;
withdrawal;50;1.2105831773870175;
clarification;19;1.1345254013175177;
apa;44;1.1105480059895259;
perceptual;19;1.062793558736976;
task;3;1.0590701394835296;
counter;3;1.0564834835414183;
uniform;2;1.0088388541544544;
side;2;1.0036032132113861;
matt;1;1.0;
quasi;1;1.0;
height;1;1.0;
truth;1;1.0;
stable;1;1.0;
team;1;1.0;
unknown;1;1.0;
question;1;1.0;
field;1;1.0;
cost;1;1.0;
pay;1;1.0;
self;1;1.0;
plane;1;1.0;
